step,tcp_score,cut_edges,dem_wins
937,0.509686328886321,713,3
938,0.5121814542635905,711,3
939,0.5120525028531612,697,3
940,0.5016357618997598,717,3
941,0.5299123366283806,687,3
942,0.5464310334863324,574,3
943,0.5206745612612579,579,3
944,0.5194673864339682,595,3
945,0.5165937217067276,601,3
946,0.5016455556855256,606,3
947,0.5362025951282613,575,3
948,0.5389021164944129,549,3
949,0.5405609913352528,534,3
950,0.5369949652054987,538,3
951,0.5433302921896206,522,3
952,0.5499616574944632,479,2
953,0.5472318882231507,506,2
954,0.5642205815942216,510,2
955,0.5546364228571199,511,2
956,0.5352386750688864,543,2
957,0.5349370924447189,532,2
958,0.5347805146943515,530,2
959,0.5245521142093972,557,3
960,0.5397173299264788,528,3
961,0.5435238403239225,538,3
962,0.5434195649294398,550,3
963,0.5442295383796144,546,3
964,0.5327675635695928,603,3
965,0.5354583217838091,597,3
966,0.5352569679587798,626,3
967,0.5355487312906199,626,3
968,0.537005704340346,627,3
969,0.542383835259406,649,3
970,0.5326987687838743,697,3
971,0.5346519591301401,662,3
972,0.5378183002575097,673,3
973,0.5349269663418094,663,3
974,0.5364113776403068,657,3
975,0.5359210283558441,648,3
976,0.5453283554253846,646,3
977,0.5368365391686043,726,3
978,0.5333003685280607,743,3
979,0.5387176568287524,714,3
980,0.538861082636461,713,3
981,0.5520636817602139,659,3
982,0.5314590152254546,668,3
983,0.5330307306897157,676,3
984,0.5327079616340893,678,3
985,0.5181285785876141,660,3
986,0.5218478273162533,657,3
987,0.5251294274010311,579,3
988,0.5248655328839767,587,3
989,0.5190895671223157,611,3
990,0.5237499252867298,627,3
991,0.5471895150032373,600,3
992,0.5464204225526851,601,3
993,0.5432684040953438,581,3
994,0.5312524978104041,592,3
995,0.5327269943348006,578,2
996,0.5348004138787147,585,2
997,0.540236720293779,561,3
998,0.5392540614074209,563,3
999,0.5391550275838848,563,3
1000,0.5397712479392093,551,3
1001,0.5447875348006108,506,3
1002,0.5589558985739776,477,3
1003,0.5617479482330475,488,3
1004,0.5587311904520298,502,3
1005,0.5577591691989531,494,3
1006,0.5504088421513141,517,3
1007,0.5461244702376291,533,3
1008,0.5502841304280639,537,3
1009,0.5503060312291733,538,3
1010,0.5368226429147248,561,3
1011,0.5383547693466159,563,3
1012,0.5411577485062101,565,3
1013,0.5465355089058351,531,3
1014,0.5409311138791227,578,3
1015,0.5659567312355199,518,3
1016,0.5509211554803468,565,3
1017,0.5538129535645665,639,3
1018,0.557238703605975,616,3
1019,0.5586284394958936,632,3
1020,0.5624248835529183,634,2
1021,0.5608887450493782,648,2
1022,0.5549599350510114,606,2
1023,0.555011643747764,613,2
1024,0.5568019963905095,591,3
1025,0.5583244735676677,600,3
1026,0.5351074967318843,625,3
1027,0.5283020135839902,630,3
1028,0.5363977714231432,621,3
1029,0.5357011363140236,627,2
1030,0.5346386135133829,636,2
1031,0.5327340303348344,631,2
1032,0.5425451213125699,582,2
1033,0.5398078087865037,553,2
1034,0.5455765229567747,522,2
1035,0.5348839998369243,495,1
1036,0.5429078306661514,526,2
1037,0.5409409145267139,542,2
1038,0.5472967524613702,576,2
1039,0.5511524931664148,557,2
1040,0.5507424321076737,564,2
1041,0.5491966661011098,545,2
1042,0.5346194679033355,594,3
1043,0.5366284132302829,596,3
1044,0.5505166165930911,559,2
1045,0.5499442674016468,565,2
1046,0.5435290733368672,600,3
1047,0.53899495460002,634,3
1048,0.5279012069374195,580,3
1049,0.5389277404183263,536,3
1050,0.5400176936049541,530,3
1051,0.5467857823347627,493,3
1052,0.5523929518603089,487,3
1053,0.5466108653033878,514,3
1054,0.5423373664735027,520,3
1055,0.5457165734159669,517,3
1056,0.5456876649943694,514,3
1057,0.541613874358235,540,3
1058,0.541613874358235,540,3
1059,0.5324183456700221,552,3
1060,0.5289049500620373,570,3
1061,0.5415773094474539,625,3
1062,0.5415011747702758,651,3
1063,0.5196195792443146,663,3
1064,0.5380610691704222,638,3
1065,0.531904683471713,663,3
1066,0.5097087826027676,678,3
1067,0.5143883060173483,694,3
1068,0.5119376304391371,681,3
1069,0.5120986949716405,685,3
1070,0.5030727850494542,717,3
1071,0.4968761845437035,698,3
1072,0.49867963523722486,634,2
1073,0.5028741862881321,614,3
1074,0.5034247873805768,580,3
1075,0.5409723606337546,534,3
1076,0.5388010963575744,549,3
1077,0.5432152251079598,547,3
1078,0.5318492489317854,574,3
1079,0.5315264568744437,566,3
1080,0.539222757795841,547,3
1081,0.5426791575407935,565,3
1082,0.5646675965670993,496,3
1083,0.5570307981400549,508,3
1084,0.5576793839109642,501,3
1085,0.5453314535602738,519,3
1086,0.5462591469540194,547,2
1087,0.5550057025625384,523,2
1088,0.5582290016286555,545,2
1089,0.564122463101836,497,3
1090,0.5578965060303062,504,3
1091,0.557271957611465,493,3
1092,0.5565638056516471,487,3
1093,0.5475002439526263,536,3
1094,0.5437935211589322,557,3
1095,0.530033032142182,581,3
1096,0.5305525420756013,585,3
1097,0.5382139716599921,564,3
1098,0.5515069768312135,536,3
1099,0.5526714097647754,533,3
1100,0.5444978168386655,494,3
1101,0.5504616842661658,464,3
1102,0.5591046883700366,468,2
1103,0.5589182869664554,443,2
1104,0.5518611386426179,476,2
1105,0.539175768448956,555,2
1106,0.5384034100884483,568,2
1107,0.5384034100884483,568,2
1108,0.5178856258038085,599,2
1109,0.5194377199524046,514,2
1110,0.5187454070487759,509,2
1111,0.5406539320688282,473,2
1112,0.5395598483011886,482,2
1113,0.5307139218536244,552,2
1114,0.5244989519533262,566,2
1115,0.5147723846978419,656,2
1116,0.5092892796769724,633,1
1117,0.5046350746123799,645,1
1118,0.5038097688991933,615,2
1119,0.5062466046979114,581,3
1120,0.5088486381936921,555,3
1121,0.5098820877551328,568,3
1122,0.5155130938428992,558,3
1123,0.5091616056496775,586,3
1124,0.5072639134391829,603,3
1125,0.5077151861434553,628,3
1126,0.5045174972226973,645,3
1127,0.5024553251025595,629,3
1128,0.5041921031308262,597,3
1129,0.504253921316956,602,3
1130,0.5058436932548787,597,3
1131,0.5245072859480784,575,3
1132,0.5367349293045975,546,3
1133,0.5277525742290311,643,2
1134,0.5257195208374821,635,2
1135,0.5344091076094283,561,3
1136,0.5361376166978205,567,3
1137,0.5348480919893808,600,3
1138,0.535685712073876,613,3
1139,0.5360005657683179,619,3
1140,0.5371679235600827,630,3
1141,0.5183483775220067,645,3
1142,0.5432073326574037,586,3
1143,0.5370423066407705,581,3
1144,0.524941448851003,589,2
1145,0.5310395947725453,568,2
1146,0.5334101652484753,574,2
1147,0.5338583677736488,574,2
1148,0.5338920970014576,612,2
1149,0.5339081171687491,628,2
1150,0.5240429806283494,626,2
1151,0.5209370811231573,573,2
1152,0.5199914888445928,577,2
1153,0.522263612784621,564,2
1154,0.5339969828652786,552,2
1155,0.5281930822128537,562,2
1156,0.5206033998964804,571,2
1157,0.5252460904675136,568,2
1158,0.5315807228674366,561,2
1159,0.5314876136629835,560,2
1160,0.5493223140022881,587,2
1161,0.5489750083954646,593,2
1162,0.5470976714923075,600,2
1163,0.5489887878807604,581,2
1164,0.5486329596224784,580,2
1165,0.5526809776363885,581,2
1166,0.5498257932584694,595,2
1167,0.5579865868540688,618,2
1168,0.5483645846553782,594,2
1169,0.5389018246885172,639,2
1170,0.5435160702793312,657,2
1171,0.5501646948378353,614,2
1172,0.5503156068926087,611,2
1173,0.5598270105733465,593,2
1174,0.5643092071094716,595,3
1175,0.5532977326805101,689,3
1176,0.5395517352806183,776,3
1177,0.5490364130020187,703,3
1178,0.5486449754919718,652,3
1179,0.5601626346450961,595,3
1180,0.5541630780423159,613,3
1181,0.5502834800321137,591,3
1182,0.5541631628020338,585,3
1183,0.5410728049305195,590,3
1184,0.543738125200439,575,3
1185,0.5433690001628991,570,3
1186,0.5409305587858372,597,3
1187,0.5302049971393434,591,3
1188,0.5322229126602402,586,3
1189,0.5387908611714485,599,3
1190,0.5381189085396395,595,3
1191,0.5352743459385637,560,3
1192,0.5348822462566044,563,3
1193,0.5381463055603598,639,3
1194,0.5358714318207476,633,3
1195,0.5266680171741344,710,3
1196,0.5250538334379942,634,3
1197,0.5214466137194432,586,3
1198,0.5103138053955086,582,3
1199,0.5133497797695188,560,3
1200,0.5206930358868047,570,3
1201,0.5248706122211737,615,3
1202,0.5407711639028846,622,3
1203,0.5500246490007884,641,3
1204,0.5554090187432176,626,3
1205,0.5424372106856812,643,3
1206,0.5487068542987869,625,3
1207,0.5388622802455546,624,3
1208,0.5348182486937637,622,3
1209,0.5383360771951553,653,3
1210,0.534110782318229,661,3
1211,0.5398295780433794,626,3
1212,0.5514805461443233,613,3
1213,0.5556529401911738,610,3
1214,0.5648929545588263,626,3
1215,0.5692599389364379,654,3
1216,0.5694385841679245,663,3
1217,0.5654307317827378,621,3
1218,0.560237129385824,609,3
1219,0.5432589424824391,591,3
1220,0.5586380725844028,570,3
1221,0.5585731050809242,564,3
1222,0.5575749971808156,559,3
1223,0.5575784350791209,564,3
1224,0.551763000251066,588,3
1225,0.5446259222844568,617,3
1226,0.5471019417972041,614,3
1227,0.5365782343553578,579,2
1228,0.5373387037348295,556,1
1229,0.536777877585721,559,1
1230,0.5383939516451516,563,1
1231,0.5539817442967698,564,2
1232,0.5385553836007935,597,2
1233,0.5353830533513115,597,2
1234,0.5354346660577157,600,2
1235,0.5554200952186328,568,2
1236,0.5558850563926816,567,2
1237,0.5590816360879941,569,2
1238,0.557701115547759,557,2
1239,0.5580209538482486,565,2
1240,0.5521472541184093,586,2
1241,0.5439889451034726,574,1
1242,0.547896926985982,597,2
1243,0.5481309056114326,600,2
1244,0.5308583544245403,625,2
1245,0.5374062084668608,594,2
1246,0.5316683145549134,605,2
1247,0.540542876597752,590,1
1248,0.5410529466158271,585,1
1249,0.55642666757639,546,1
1250,0.539119590169199,620,1
1251,0.527740787668132,584,1
1252,0.5421054592690655,593,1
1253,0.55941398072242,504,1
1254,0.5672164935494285,496,1
1255,0.5694916364382744,497,1
1256,0.5702154981298555,512,1
1257,0.5742501211703436,527,2
1258,0.5644084660223245,573,2
1259,0.5702300848608289,522,2
1260,0.5726149751764041,542,2
1261,0.5646764768156515,652,1
1262,0.5667660875520002,635,2
1263,0.5638224314842459,662,2
1264,0.5596598189567525,650,2
1265,0.5618874726321978,622,2
1266,0.5670099860017044,627,2
1267,0.5842976949921042,596,2
1268,0.5696398050814268,623,3
1269,0.5699923786902812,619,3
1270,0.5878535398919069,653,3
1271,0.5883137450822331,643,3
1272,0.5794417059500564,651,3
1273,0.5775292451329033,691,3
1274,0.5751631828041742,668,3
1275,0.5679357658641334,644,2
1276,0.5713689805899478,641,2
1277,0.5810578650910599,610,2
1278,0.5658438303338772,668,2
1279,0.5668257574851613,629,2
1280,0.5683120196736169,618,2
1281,0.5710460532900292,600,2
1282,0.5825082175156655,547,2
1283,0.567175033475001,533,2
1284,0.5873199975250629,507,2
1285,0.58664942339052,509,2
1286,0.5858844738601078,510,2
1287,0.5722307793313887,587,2
1288,0.5686438588158313,597,2
1289,0.5675438716269179,604,2
1290,0.5621021626562598,609,2
1291,0.557343732819981,605,2
1292,0.5578554334440418,605,2
1293,0.5591044950428044,604,2
1294,0.5490869959199001,559,2
1295,0.5631157252251877,573,2
1296,0.5635322684816202,583,2
1297,0.5635077348182295,571,2
1298,0.563845808231581,499,3
1299,0.5686130841901418,501,3
1300,0.5809128564966755,492,3
1301,0.573842304293267,502,3
1302,0.5750441552100808,507,2
1303,0.5712319723701879,527,2
1304,0.5610787585980397,583,2
1305,0.5384475200570994,643,2
1306,0.5528505493139767,585,3
1307,0.5472800778850962,596,2
1308,0.5469045688462111,587,2
1309,0.5505110027347443,583,2
1310,0.5485918660327371,582,2
1311,0.5665737354566842,519,1
1312,0.5702175853767175,487,2
1313,0.5676275459462823,509,2
1314,0.5689870254371074,532,1
1315,0.5791226278213361,518,1
1316,0.584652023879388,503,1
1317,0.5748545582742833,500,1
1318,0.5742659834885653,488,1
1319,0.5754362975188771,475,1
1320,0.576499852317678,447,2
1321,0.577292908043448,441,2
1322,0.5663527816661074,496,2
1323,0.5537138599815575,514,2
1324,0.5522312147544496,599,2
1325,0.5325301786886729,630,2
1326,0.5267341298734067,628,1
1327,0.5195744766934318,642,1
1328,0.5308577456092274,615,1
1329,0.5274120653665769,561,1
1330,0.5523292860851443,587,1
1331,0.5493897142204498,591,1
1332,0.5699955468590979,564,2
1333,0.5652227924021606,596,2
1334,0.5494935747183596,593,2
1335,0.5513972741199249,569,2
1336,0.5506032093597149,554,2
1337,0.5534980736805748,544,2
1338,0.5524804468137412,563,2
1339,0.5534524904695108,581,2
1340,0.5517735599515792,583,2
1341,0.5548955429755069,631,2
1342,0.5589156724019103,648,2
1343,0.5557810623100573,653,2
1344,0.5574873448748386,641,2
1345,0.5533045713646607,641,2
1346,0.5499466424203968,660,2
1347,0.5575377594842605,642,2
1348,0.5573004702413085,660,2
1349,0.5474882351575869,609,2
1350,0.5592852974194155,581,2
1351,0.5557239551800213,584,2
1352,0.5645291342998342,584,2
1353,0.5633555691019171,568,2
1354,0.5621715554759955,594,2
1355,0.5626374046292675,586,2
1356,0.5506328886664631,610,2
1357,0.555370987248817,569,2
1358,0.559281176143258,564,2
1359,0.572713458480228,548,2
1360,0.5759452022501205,544,2
1361,0.571031862281213,561,2
1362,0.5708311242052412,528,2
1363,0.5725085483205722,532,2
1364,0.5488367292583055,572,2
1365,0.547881210515973,573,2
1366,0.557164580161058,600,2
1367,0.5597152795900296,554,2
1368,0.5645891375300855,553,2
1369,0.5618080570984769,566,2
1370,0.5476711869580295,639,2
1371,0.5566520102676091,629,2
1372,0.5567711245833243,633,2
1373,0.5679008386349453,565,3
1374,0.5672002247833889,580,2
1375,0.5630601870223124,570,2
1376,0.5793743238402395,486,3
1377,0.5752903113993657,496,3
1378,0.5779065005782222,497,3
1379,0.5757141552559066,485,2
1380,0.5692616333070347,489,1
1381,0.562933110304139,524,1
1382,0.5617688008445378,518,1
1383,0.570921892043971,519,2
1384,0.5627899624932698,521,1
1385,0.564766522657109,529,1
1386,0.5762241188194736,507,2
1387,0.5756520196667028,506,2
1388,0.5672173214822699,478,2
1389,0.5640067101745757,499,1
1390,0.564650283908787,537,1
1391,0.554400697698718,555,1
1392,0.5630691659397526,538,1
1393,0.563204519276325,533,1
1394,0.5602650010349276,552,1
1395,0.5577832526177724,534,1
1396,0.5544043058192123,510,1
1397,0.5555836207190249,506,1
1398,0.5590437187342996,484,1
1399,0.5560329382299136,499,1
1400,0.5520969825954292,499,2
1401,0.5514443650920687,517,2
1402,0.5598434360218635,495,2
1403,0.556690256539774,512,2
1404,0.5603345057891759,565,2
1405,0.5660139804447147,593,2
1406,0.5601555001288185,619,1
1407,0.56457434025924,565,2
1408,0.5585708743756286,564,2
1409,0.5613221202120545,491,2
1410,0.5601078318702829,500,2
1411,0.5671419899276376,498,1
1412,0.564880935955444,522,1
1413,0.570883669792726,545,2
1414,0.5700618564168582,556,2
1415,0.571875669646179,550,2
1416,0.5659006788112251,648,3
1417,0.5644031982454659,637,3
1418,0.5667366275287952,623,3
1419,0.5635472255937674,595,3
1420,0.5666512232530757,541,3
1421,0.568399203505796,539,3
1422,0.5620940440358274,585,3
1423,0.5685411434067823,615,3
1424,0.5686753226271133,546,3
1425,0.5692673270770988,513,3
1426,0.5816350654413524,512,3
1427,0.5815927365157627,501,3
1428,0.5818534865337673,511,3
1429,0.5796608642058494,512,3
1430,0.5778223739106826,498,3
1431,0.5746518813115118,516,3
1432,0.5718553553031664,481,3
1433,0.5692412101811867,512,3
1434,0.5737580142903175,488,3
1435,0.5718810409307356,498,3
1436,0.5731746657294785,481,3
1437,0.5709858172564738,545,3
1438,0.5691620306515603,490,3
1439,0.5672820985404592,501,3
1440,0.5675677427811996,530,3
1441,0.5671725944038071,524,3
1442,0.5662047153137905,494,3
1443,0.5693460777907774,496,3
1444,0.5684522826619252,509,3
1445,0.573511228858606,497,3
1446,0.5703844851140446,502,2
1447,0.5643474818341295,493,3
1448,0.5648311548918444,473,3
1449,0.5660128361879877,486,3
1450,0.5666794878799746,483,3
1451,0.5823064425919631,484,3
1452,0.5816547126652921,483,2
1453,0.5772635830125613,536,2
1454,0.5758698286643388,555,2
1455,0.5484563012059412,607,2
1456,0.5455219681373211,636,2
1457,0.5500777938303016,615,2
1458,0.5528117161626793,621,2
1459,0.5540972017399509,606,2
1460,0.5559935931589769,607,2
1461,0.5495204055558274,647,3
1462,0.5464883688457061,647,3
1463,0.555370357923816,602,3
1464,0.5627949369774619,533,2
1465,0.5600805687770455,520,2
1466,0.5616994506096051,499,2
1467,0.561403122052212,504,3
1468,0.58663761170725,488,3
1469,0.582777906190384,501,2
1470,0.5726262509612039,559,2
1471,0.5731509533301494,558,2
1472,0.5719938989192875,564,2
1473,0.5778574700923004,506,2
1474,0.5704745065618841,515,2
1475,0.566711513782011,549,2
1476,0.5711787442851958,505,2
1477,0.570889860744642,573,3
1478,0.5673347703012931,597,3
1479,0.5468870744651168,619,3
1480,0.5534642557232246,551,2
1481,0.549029649201852,542,3
1482,0.5507798430539127,534,3
1483,0.5452472324870244,529,3
1484,0.5508594258741996,518,3
1485,0.5591842840375307,504,3
1486,0.55610756162223,505,3
1487,0.5542196006255035,515,3
1488,0.5548537995756949,516,3
1489,0.5572654570456534,508,3
1490,0.5487419786942475,510,3
1491,0.5486518458185398,506,2
1492,0.5490607622830151,542,2
1493,0.5520202250302169,477,2
1494,0.5558611159095435,483,2
1495,0.5515041410033771,475,2
1496,0.5431080062755538,511,2
1497,0.5428079613941778,528,2
1498,0.5422937639835385,538,2
1499,0.5409952045241841,536,2
1500,0.5329351115136433,545,2
1501,0.5326073390668629,534,3
1502,0.5275038794943174,610,3
1503,0.5342665022036114,606,3
1504,0.535787945260836,584,3
1505,0.5372215063267191,574,3
1506,0.5573537728940389,699,3
1507,0.5532897435129327,653,2
1508,0.5722222115885096,640,2
1509,0.5749424035857748,626,1
1510,0.5775453345373579,638,1
1511,0.5685515567433932,671,1
1512,0.5659040832061217,677,1
1513,0.5655959799424778,623,1
1514,0.5625227806678416,662,1
1515,0.5497609893114985,680,2
1516,0.5473399711087004,684,2
1517,0.5575449080806885,665,1
1518,0.5628002395304922,654,1
1519,0.5602702750667162,669,1
1520,0.5526348450874741,678,1
1521,0.5538146963864343,659,1
1522,0.5550225378306438,669,1
1523,0.5539518203055604,690,1
1524,0.5528096124611085,643,1
1525,0.5523089400275702,639,1
1526,0.5508299840308818,708,1
1527,0.5769932808449505,649,1
1528,0.5816862173180756,615,1
1529,0.5819643398353189,606,1
1530,0.5778578460468589,619,1
1531,0.5815007302812647,598,1
1532,0.5791856428220732,626,1
1533,0.5853002521217191,580,1
1534,0.5812532952727254,583,2
1535,0.5805333563300248,532,2
1536,0.5598850486593164,625,2
1537,0.5642680449376618,671,2
1538,0.543474291315009,738,3
1539,0.5575461269819977,704,3
1540,0.5600051038641616,609,3
1541,0.5585382936835924,608,3
1542,0.5684943136641496,646,3
